idx,name,op,target,phase,layer,direct_dependency_args,direct_dependency_nodes,direct_offspring_nodes,ancestor_count,descendant_count,strategy_count
1916,einsum_default_110,call_function,einsum.default,forward,15,2,2,1,1744,4273,5
1919,mul_111,call_function,mul.Tensor,forward,15,2,2,1,1760,4271,8
1924,einsum_default_111,call_function,einsum.default,forward,15,2,2,1,1766,4269,5
1925,add_79,call_function,add.Tensor,forward,15,2,2,1,1767,4268,10
1935,mul_112,call_function,mul.Tensor,forward,16,2,2,1,1776,4255,8
1937,mul_113,call_function,mul.Tensor,forward,16,2,2,1,1780,4254,8
1943,einsum_default_112,call_function,einsum.default,forward,16,2,2,1,1787,4236,5
1947,einsum_default_113,call_function,einsum.default,forward,16,2,2,1,1787,4236,5
1963,mul_114,call_function,mul.Tensor,forward,16,2,2,1,1794,4231,8
1966,mul_115,call_function,mul.Tensor,forward,16,2,2,1,1794,4231,8
1951,einsum_default_114,call_function,einsum.default,forward,16,2,2,1,1787,4229,5
1989,einsum_default_115,call_function,einsum.default,forward,16,2,2,1,1833,4216,5
1990,add_81,call_function,add.Tensor,forward,16,2,2,1,1834,4215,10
2000,mul_116,call_function,mul.Tensor,forward,16,2,2,1,1843,4202,8
2002,mul_117,call_function,mul.Tensor,forward,16,2,2,1,1847,4201,8
2008,einsum_default_116,call_function,einsum.default,forward,16,2,2,1,1854,4196,5
2015,div_16,call_function,div.Tensor,forward,16,2,2,1,1861,4178,6
2020,einsum_default_117,call_function,einsum.default,forward,16,2,2,1,1854,4177,5
2023,mul_118,call_function,mul.Tensor,forward,16,2,2,1,1870,4175,8
2028,einsum_default_118,call_function,einsum.default,forward,16,2,2,1,1876,4173,5
2029,add_84,call_function,add.Tensor,forward,16,2,2,1,1877,4172,10
2039,mul_119,call_function,mul.Tensor,forward,17,2,2,1,1886,4159,8
2041,mul_120,call_function,mul.Tensor,forward,17,2,2,1,1890,4158,8
2047,einsum_default_119,call_function,einsum.default,forward,17,2,2,1,1897,4140,5
2051,einsum_default_120,call_function,einsum.default,forward,17,2,2,1,1897,4140,5
2067,mul_121,call_function,mul.Tensor,forward,17,2,2,1,1904,4135,8
2070,mul_122,call_function,mul.Tensor,forward,17,2,2,1,1904,4135,8
2055,einsum_default_121,call_function,einsum.default,forward,17,2,2,1,1897,4133,5
2093,einsum_default_122,call_function,einsum.default,forward,17,2,2,1,1943,4120,5
2094,add_86,call_function,add.Tensor,forward,17,2,2,1,1944,4119,10
2104,mul_123,call_function,mul.Tensor,forward,17,2,2,1,1953,4106,8
2106,mul_124,call_function,mul.Tensor,forward,17,2,2,1,1957,4105,8
2112,einsum_default_123,call_function,einsum.default,forward,17,2,2,1,1964,4100,5
2119,div_17,call_function,div.Tensor,forward,17,2,2,1,1971,4082,6
2124,einsum_default_124,call_function,einsum.default,forward,17,2,2,1,1964,4081,5
2127,mul_125,call_function,mul.Tensor,forward,17,2,2,1,1980,4079,8
2132,einsum_default_125,call_function,einsum.default,forward,17,2,2,1,1986,4077,5
2133,add_89,call_function,add.Tensor,forward,17,2,2,1,1987,4076,10
2143,mul_126,call_function,mul.Tensor,forward,18,2,2,1,1996,4063,8
2145,mul_127,call_function,mul.Tensor,forward,18,2,2,1,2000,4062,8
2151,einsum_default_126,call_function,einsum.default,forward,18,2,2,1,2007,4044,5
2155,einsum_default_127,call_function,einsum.default,forward,18,2,2,1,2007,4044,5
2171,mul_128,call_function,mul.Tensor,forward,18,2,2,1,2014,4039,8
2174,mul_129,call_function,mul.Tensor,forward,18,2,2,1,2014,4039,8
2159,einsum_default_128,call_function,einsum.default,forward,18,2,2,1,2007,4037,5
2197,einsum_default_129,call_function,einsum.default,forward,18,2,2,1,2053,4024,5
2198,add_91,call_function,add.Tensor,forward,18,2,2,1,2054,4023,10
2208,mul_130,call_function,mul.Tensor,forward,18,2,2,1,2063,4010,8
2210,mul_131,call_function,mul.Tensor,forward,18,2,2,1,2067,4009,8
2216,einsum_default_130,call_function,einsum.default,forward,18,2,2,1,2074,4004,5
2223,div_18,call_function,div.Tensor,forward,18,2,2,1,2081,3986,6
2228,einsum_default_131,call_function,einsum.default,forward,18,2,2,1,2074,3985,5
2231,mul_132,call_function,mul.Tensor,forward,18,2,2,1,2090,3983,8
2236,einsum_default_132,call_function,einsum.default,forward,18,2,2,1,2096,3981,5
2237,add_94,call_function,add.Tensor,forward,18,2,2,1,2097,3980,10
2247,mul_133,call_function,mul.Tensor,forward,19,2,2,1,2106,3967,8
2249,mul_134,call_function,mul.Tensor,forward,19,2,2,1,2110,3966,8
2255,einsum_default_133,call_function,einsum.default,forward,19,2,2,1,2117,3948,5
2259,einsum_default_134,call_function,einsum.default,forward,19,2,2,1,2117,3948,5
2275,mul_135,call_function,mul.Tensor,forward,19,2,2,1,2124,3943,8
2278,mul_136,call_function,mul.Tensor,forward,19,2,2,1,2124,3943,8
2263,einsum_default_135,call_function,einsum.default,forward,19,2,2,1,2117,3941,5
2301,einsum_default_136,call_function,einsum.default,forward,19,2,2,1,2163,3928,5
2302,add_96,call_function,add.Tensor,forward,19,2,2,1,2164,3927,10
2312,mul_137,call_function,mul.Tensor,forward,19,2,2,1,2173,3914,8
2314,mul_138,call_function,mul.Tensor,forward,19,2,2,1,2177,3913,8
2320,einsum_default_137,call_function,einsum.default,forward,19,2,2,1,2184,3908,5
2327,div_19,call_function,div.Tensor,forward,19,2,2,1,2191,3890,6
2332,einsum_default_138,call_function,einsum.default,forward,19,2,2,1,2184,3889,5
2335,mul_139,call_function,mul.Tensor,forward,19,2,2,1,2200,3887,8
2340,einsum_default_139,call_function,einsum.default,forward,19,2,2,1,2206,3885,5
2341,add_99,call_function,add.Tensor,forward,19,2,2,1,2207,3884,10
2351,mul_140,call_function,mul.Tensor,forward,20,2,2,1,2216,3871,8
2353,mul_141,call_function,mul.Tensor,forward,20,2,2,1,2220,3870,8
2359,einsum_default_140,call_function,einsum.default,forward,20,2,2,1,2227,3852,5
2363,einsum_default_141,call_function,einsum.default,forward,20,2,2,1,2227,3852,5
2379,mul_142,call_function,mul.Tensor,forward,20,2,2,1,2234,3847,8
2382,mul_143,call_function,mul.Tensor,forward,20,2,2,1,2234,3847,8
2367,einsum_default_142,call_function,einsum.default,forward,20,2,2,1,2227,3845,5
2405,einsum_default_143,call_function,einsum.default,forward,20,2,2,1,2273,3832,5
2406,add_101,call_function,add.Tensor,forward,20,2,2,1,2274,3831,10
2416,mul_144,call_function,mul.Tensor,forward,20,2,2,1,2283,3818,8
2418,mul_145,call_function,mul.Tensor,forward,20,2,2,1,2287,3817,8
2424,einsum_default_144,call_function,einsum.default,forward,20,2,2,1,2294,3812,5
2431,div_20,call_function,div.Tensor,forward,20,2,2,1,2301,3794,6
2436,einsum_default_145,call_function,einsum.default,forward,20,2,2,1,2294,3793,5
2439,mul_146,call_function,mul.Tensor,forward,20,2,2,1,2310,3791,8
2444,einsum_default_146,call_function,einsum.default,forward,20,2,2,1,2316,3789,5
2445,add_104,call_function,add.Tensor,forward,20,2,2,1,2317,3788,10
2455,mul_147,call_function,mul.Tensor,forward,21,2,2,1,2326,3775,8
2457,mul_148,call_function,mul.Tensor,forward,21,2,2,1,2330,3774,8
2463,einsum_default_147,call_function,einsum.default,forward,21,2,2,1,2337,3756,5
2467,einsum_default_148,call_function,einsum.default,forward,21,2,2,1,2337,3756,5
2483,mul_149,call_function,mul.Tensor,forward,21,2,2,1,2344,3751,8
2486,mul_150,call_function,mul.Tensor,forward,21,2,2,1,2344,3751,8
2471,einsum_default_149,call_function,einsum.default,forward,21,2,2,1,2337,3749,5
2509,einsum_default_150,call_function,einsum.default,forward,21,2,2,1,2383,3736,5
2510,add_106,call_function,add.Tensor,forward,21,2,2,1,2384,3735,10
2520,mul_151,call_function,mul.Tensor,forward,21,2,2,1,2393,3722,8
2522,mul_152,call_function,mul.Tensor,forward,21,2,2,1,2397,3721,8
2528,einsum_default_151,call_function,einsum.default,forward,21,2,2,1,2404,3716,5
2535,div_21,call_function,div.Tensor,forward,21,2,2,1,2411,3698,6
2540,einsum_default_152,call_function,einsum.default,forward,21,2,2,1,2404,3697,5
2543,mul_153,call_function,mul.Tensor,forward,21,2,2,1,2420,3695,8
2548,einsum_default_153,call_function,einsum.default,forward,21,2,2,1,2426,3693,5
2549,add_109,call_function,add.Tensor,forward,21,2,2,1,2427,3692,10
2559,mul_154,call_function,mul.Tensor,forward,22,2,2,1,2436,3679,8
2561,mul_155,call_function,mul.Tensor,forward,22,2,2,1,2440,3678,8
2567,einsum_default_154,call_function,einsum.default,forward,22,2,2,1,2447,3660,5
2571,einsum_default_155,call_function,einsum.default,forward,22,2,2,1,2447,3660,5
2587,mul_156,call_function,mul.Tensor,forward,22,2,2,1,2454,3655,8
2590,mul_157,call_function,mul.Tensor,forward,22,2,2,1,2454,3655,8
2575,einsum_default_156,call_function,einsum.default,forward,22,2,2,1,2447,3653,5
2613,einsum_default_157,call_function,einsum.default,forward,22,2,2,1,2493,3640,5
2614,add_111,call_function,add.Tensor,forward,22,2,2,1,2494,3639,10
2624,mul_158,call_function,mul.Tensor,forward,22,2,2,1,2503,3626,8
2626,mul_159,call_function,mul.Tensor,forward,22,2,2,1,2507,3625,8
2632,einsum_default_158,call_function,einsum.default,forward,22,2,2,1,2514,3620,5
2639,div_22,call_function,div.Tensor,forward,22,2,2,1,2521,3602,6
2644,einsum_default_159,call_function,einsum.default,forward,22,2,2,1,2514,3601,5
2647,mul_160,call_function,mul.Tensor,forward,22,2,2,1,2530,3599,8
2652,einsum_default_160,call_function,einsum.default,forward,22,2,2,1,2536,3597,5
2653,add_114,call_function,add.Tensor,forward,22,2,2,1,2537,3596,10
2663,mul_161,call_function,mul.Tensor,forward,23,2,2,1,2546,3583,8
2665,mul_162,call_function,mul.Tensor,forward,23,2,2,1,2550,3582,8
2671,einsum_default_161,call_function,einsum.default,forward,23,2,2,1,2557,3564,5
2675,einsum_default_162,call_function,einsum.default,forward,23,2,2,1,2557,3564,5
2691,mul_163,call_function,mul.Tensor,forward,23,2,2,1,2564,3559,8
2694,mul_164,call_function,mul.Tensor,forward,23,2,2,1,2564,3559,8
2679,einsum_default_163,call_function,einsum.default,forward,23,2,2,1,2557,3557,5
2717,einsum_default_164,call_function,einsum.default,forward,23,2,2,1,2603,3544,5
2718,add_116,call_function,add.Tensor,forward,23,2,2,1,2604,3543,10
2728,mul_165,call_function,mul.Tensor,forward,23,2,2,1,2613,3530,8
2730,mul_166,call_function,mul.Tensor,forward,23,2,2,1,2617,3529,8
2736,einsum_default_165,call_function,einsum.default,forward,23,2,2,1,2624,3524,5
2743,div_23,call_function,div.Tensor,forward,23,2,2,1,2631,3506,6
2748,einsum_default_166,call_function,einsum.default,forward,23,2,2,1,2624,3505,5
2751,mul_167,call_function,mul.Tensor,forward,23,2,2,1,2640,3503,8
2756,einsum_default_167,call_function,einsum.default,forward,23,2,2,1,2646,3501,5
2757,add_119,call_function,add.Tensor,forward,23,2,2,1,2647,3500,10
2767,mul_168,call_function,mul.Tensor,forward,24,2,2,1,2656,3487,8
2769,mul_169,call_function,mul.Tensor,forward,24,2,2,1,2660,3486,8
2775,einsum_default_168,call_function,einsum.default,forward,24,2,2,1,2667,3468,5
2779,einsum_default_169,call_function,einsum.default,forward,24,2,2,1,2667,3468,5
2795,mul_170,call_function,mul.Tensor,forward,24,2,2,1,2674,3463,8
2798,mul_171,call_function,mul.Tensor,forward,24,2,2,1,2674,3463,8
2783,einsum_default_170,call_function,einsum.default,forward,24,2,2,1,2667,3461,5
2821,einsum_default_171,call_function,einsum.default,forward,24,2,2,1,2713,3448,5
2822,add_121,call_function,add.Tensor,forward,24,2,2,1,2714,3447,10
2832,mul_172,call_function,mul.Tensor,forward,24,2,2,1,2723,3434,8
2834,mul_173,call_function,mul.Tensor,forward,24,2,2,1,2727,3433,8
2840,einsum_default_172,call_function,einsum.default,forward,24,2,2,1,2734,3428,5
2847,div_24,call_function,div.Tensor,forward,24,2,2,1,2741,3410,6
2852,einsum_default_173,call_function,einsum.default,forward,24,2,2,1,2734,3409,5
2855,mul_174,call_function,mul.Tensor,forward,24,2,2,1,2750,3407,8
2860,einsum_default_174,call_function,einsum.default,forward,24,2,2,1,2756,3405,5
2861,add_124,call_function,add.Tensor,forward,24,2,2,1,2757,3404,10
2871,mul_175,call_function,mul.Tensor,forward,25,2,2,1,2766,3391,8
2873,mul_176,call_function,mul.Tensor,forward,25,2,2,1,2770,3390,8
2879,einsum_default_175,call_function,einsum.default,forward,25,2,2,1,2777,3372,5
2883,einsum_default_176,call_function,einsum.default,forward,25,2,2,1,2777,3372,5
2899,mul_177,call_function,mul.Tensor,forward,25,2,2,1,2784,3367,8
2902,mul_178,call_function,mul.Tensor,forward,25,2,2,1,2784,3367,8
2887,einsum_default_177,call_function,einsum.default,forward,25,2,2,1,2777,3365,5
2925,einsum_default_178,call_function,einsum.default,forward,25,2,2,1,2823,3352,5
2926,add_126,call_function,add.Tensor,forward,25,2,2,1,2824,3351,10
2936,mul_179,call_function,mul.Tensor,forward,25,2,2,1,2833,3338,8
2938,mul_180,call_function,mul.Tensor,forward,25,2,2,1,2837,3337,8
2944,einsum_default_179,call_function,einsum.default,forward,25,2,2,1,2844,3332,5
2951,div_25,call_function,div.Tensor,forward,25,2,2,1,2851,3314,6
2956,einsum_default_180,call_function,einsum.default,forward,25,2,2,1,2844,3313,5
2959,mul_181,call_function,mul.Tensor,forward,25,2,2,1,2860,3311,8
2964,einsum_default_181,call_function,einsum.default,forward,25,2,2,1,2866,3309,5
2965,add_129,call_function,add.Tensor,forward,25,2,2,1,2867,3308,10
2975,mul_182,call_function,mul.Tensor,forward,26,2,2,1,2876,3295,8
2977,mul_183,call_function,mul.Tensor,forward,26,2,2,1,2880,3294,8
2983,einsum_default_182,call_function,einsum.default,forward,26,2,2,1,2887,3276,5
2987,einsum_default_183,call_function,einsum.default,forward,26,2,2,1,2887,3276,5
3003,mul_184,call_function,mul.Tensor,forward,26,2,2,1,2894,3271,8
3006,mul_185,call_function,mul.Tensor,forward,26,2,2,1,2894,3271,8
2991,einsum_default_184,call_function,einsum.default,forward,26,2,2,1,2887,3269,5
3029,einsum_default_185,call_function,einsum.default,forward,26,2,2,1,2933,3256,5
3030,add_131,call_function,add.Tensor,forward,26,2,2,1,2934,3255,10
3040,mul_186,call_function,mul.Tensor,forward,26,2,2,1,2943,3242,8
3042,mul_187,call_function,mul.Tensor,forward,26,2,2,1,2947,3241,8
3048,einsum_default_186,call_function,einsum.default,forward,26,2,2,1,2954,3236,5
3055,div_26,call_function,div.Tensor,forward,26,2,2,1,2961,3218,6
3060,einsum_default_187,call_function,einsum.default,forward,26,2,2,1,2954,3217,5
3063,mul_188,call_function,mul.Tensor,forward,26,2,2,1,2970,3215,8
3068,einsum_default_188,call_function,einsum.default,forward,26,2,2,1,2976,3213,5
3069,add_134,call_function,add.Tensor,forward,26,2,2,1,2977,3212,10
3079,mul_189,call_function,mul.Tensor,forward,27,2,2,1,2986,3199,8
3081,mul_190,call_function,mul.Tensor,forward,27,2,2,1,2990,3198,8
3087,einsum_default_189,call_function,einsum.default,forward,27,2,2,1,2997,3180,5
3091,einsum_default_190,call_function,einsum.default,forward,27,2,2,1,2997,3180,5
3107,mul_191,call_function,mul.Tensor,forward,27,2,2,1,3004,3175,8
3110,mul_192,call_function,mul.Tensor,forward,27,2,2,1,3004,3175,8
3095,einsum_default_191,call_function,einsum.default,forward,27,2,2,1,2997,3173,5
3133,einsum_default_192,call_function,einsum.default,forward,27,2,2,1,3043,3160,5
3134,add_136,call_function,add.Tensor,forward,27,2,2,1,3044,3159,10
3144,mul_193,call_function,mul.Tensor,forward,27,2,2,1,3053,3146,8
3146,mul_194,call_function,mul.Tensor,forward,27,2,2,1,3057,3145,8
3152,einsum_default_193,call_function,einsum.default,forward,27,2,2,1,3064,3140,5
3159,div_27,call_function,div.Tensor,forward,27,2,2,1,3071,3122,6
3164,einsum_default_194,call_function,einsum.default,forward,27,2,2,1,3064,3121,5
3167,mul_195,call_function,mul.Tensor,forward,27,2,2,1,3080,3119,8
3172,einsum_default_195,call_function,einsum.default,forward,27,2,2,1,3086,3117,5
3173,add_139,call_function,add.Tensor,forward,27,2,2,1,3087,3116,10
3196,einsum_default_198,call_function,einsum.default,backward,,2,2,1,8,3099,5
3204,mul_199,call_function,mul.Tensor,backward,,2,2,1,3097,3097,8
3203,mul_198,call_function,mul.Tensor,backward,,2,2,1,15,3091,8
3207,mul_200,call_function,mul.Tensor,backward,,2,2,1,3114,3089,8
3210,mul_201,call_function,mul.Tensor,backward,,2,2,1,3117,3087,8
3211,sub,call_function,sub.Tensor,backward,,2,2,1,3118,3086,10
3212,mul_202,call_function,mul.Tensor,backward,,2,2,1,3119,3085,8
3222,einsum_default_200,call_function,einsum.default,backward,27,2,2,1,3123,3078,5
3228,mul_205,call_function,mul.Tensor,backward,27,2,2,1,3125,3069,8
3247,mul_208,call_function,mul.Tensor,backward,27,2,2,1,3075,3068,8
3245,mul_207,call_function,mul.Tensor,backward,27,2,2,1,3135,3067,8
3249,mul_209,call_function,mul.Tensor,backward,27,2,2,1,3139,3066,8
3227,mul_204,call_function,mul.Tensor,backward,27,2,2,1,3125,3065,8
3232,einsum_default_202,call_function,einsum.default,backward,27,2,2,1,3128,3059,5
3254,einsum_default_204,call_function,einsum.default,backward,27,2,2,1,3143,3059,5
3255,add_143,call_function,add.Tensor,unknown,,2,2,1,3148,3058,10
3264,mul_211,call_function,mul.Tensor,backward,27,2,2,1,3054,3056,8
3263,mul_210,call_function,mul.Tensor,backward,27,2,2,1,3152,3050,8
3267,mul_212,call_function,mul.Tensor,backward,27,2,2,1,3157,3048,8
3270,mul_213,call_function,mul.Tensor,backward,27,2,2,1,3160,3046,8
3271,sub_2,call_function,sub.Tensor,backward,27,2,2,1,3161,3045,10
3272,mul_214,call_function,mul.Tensor,backward,27,2,2,1,3162,3044,8
3277,add_144,call_function,add.Tensor,unknown,,2,2,1,3164,3042,10
3283,einsum_default_206,call_function,einsum.default,backward,27,2,2,1,3167,3036,5
3302,mul_216,call_function,mul.Tensor,backward,27,2,2,1,3181,3002,8
3307,mul_217,call_function,mul.Tensor,backward,27,2,2,1,3181,3001,8
3320,einsum_default_208,call_function,einsum.default,backward,27,2,2,1,3179,2992,5
3327,einsum_default_210,call_function,einsum.default,backward,27,2,2,1,3188,2992,5
3328,add_145,call_function,add.Tensor,unknown,,2,2,1,3195,2991,10
3335,einsum_default_212,call_function,einsum.default,backward,27,2,2,1,3188,2991,5
3336,add_146,call_function,add.Tensor,unknown,,2,2,1,3211,2990,10
3345,mul_219,call_function,mul.Tensor,backward,27,2,2,1,2987,2988,8
3344,mul_218,call_function,mul.Tensor,backward,27,2,2,1,3215,2982,8
3348,mul_220,call_function,mul.Tensor,backward,27,2,2,1,3220,2980,8
3351,mul_221,call_function,mul.Tensor,backward,27,2,2,1,3223,2978,8
3352,sub_3,call_function,sub.Tensor,backward,27,2,2,1,3224,2977,10
3353,mul_222,call_function,mul.Tensor,backward,27,2,2,1,3225,2976,8
3358,add_147,call_function,add.Tensor,unknown,,2,2,1,3227,2974,10
3364,einsum_default_214,call_function,einsum.default,backward,26,2,2,1,3230,2968,5
3370,mul_225,call_function,mul.Tensor,backward,26,2,2,1,3232,2959,8
3389,mul_228,call_function,mul.Tensor,backward,26,2,2,1,2965,2958,8
3387,mul_227,call_function,mul.Tensor,backward,26,2,2,1,3242,2957,8
3391,mul_229,call_function,mul.Tensor,backward,26,2,2,1,3246,2956,8
3369,mul_224,call_function,mul.Tensor,backward,26,2,2,1,3232,2955,8
3374,einsum_default_216,call_function,einsum.default,backward,26,2,2,1,3235,2949,5
3396,einsum_default_218,call_function,einsum.default,backward,26,2,2,1,3250,2949,5
3397,add_150,call_function,add.Tensor,unknown,,2,2,1,3255,2948,10
3406,mul_231,call_function,mul.Tensor,backward,26,2,2,1,2944,2946,8
3405,mul_230,call_function,mul.Tensor,backward,26,2,2,1,3259,2940,8
3409,mul_232,call_function,mul.Tensor,backward,26,2,2,1,3264,2938,8
3412,mul_233,call_function,mul.Tensor,backward,26,2,2,1,3267,2936,8
3413,sub_5,call_function,sub.Tensor,backward,26,2,2,1,3268,2935,10
3414,mul_234,call_function,mul.Tensor,backward,26,2,2,1,3269,2934,8
3419,add_151,call_function,add.Tensor,unknown,,2,2,1,3271,2932,10
3425,einsum_default_220,call_function,einsum.default,backward,26,2,2,1,3274,2926,5
3444,mul_236,call_function,mul.Tensor,backward,26,2,2,1,3288,2892,8
3449,mul_237,call_function,mul.Tensor,backward,26,2,2,1,3288,2891,8
3462,einsum_default_222,call_function,einsum.default,backward,26,2,2,1,3286,2882,5
3469,einsum_default_224,call_function,einsum.default,backward,26,2,2,1,3295,2882,5
3470,add_152,call_function,add.Tensor,unknown,,2,2,1,3302,2881,10
3477,einsum_default_226,call_function,einsum.default,backward,26,2,2,1,3295,2881,5
3478,add_153,call_function,add.Tensor,unknown,,2,2,1,3318,2880,10
3487,mul_239,call_function,mul.Tensor,backward,26,2,2,1,2877,2878,8
3486,mul_238,call_function,mul.Tensor,backward,26,2,2,1,3322,2872,8
3490,mul_240,call_function,mul.Tensor,backward,26,2,2,1,3327,2870,8
3493,mul_241,call_function,mul.Tensor,backward,26,2,2,1,3330,2868,8
3494,sub_6,call_function,sub.Tensor,backward,26,2,2,1,3331,2867,10
3495,mul_242,call_function,mul.Tensor,backward,26,2,2,1,3332,2866,8
3500,add_154,call_function,add.Tensor,unknown,,2,2,1,3334,2864,10
3506,einsum_default_228,call_function,einsum.default,backward,25,2,2,1,3337,2858,5
3512,mul_245,call_function,mul.Tensor,backward,25,2,2,1,3339,2849,8
3531,mul_248,call_function,mul.Tensor,backward,25,2,2,1,2855,2848,8
3529,mul_247,call_function,mul.Tensor,backward,25,2,2,1,3349,2847,8
3533,mul_249,call_function,mul.Tensor,backward,25,2,2,1,3353,2846,8
3511,mul_244,call_function,mul.Tensor,backward,25,2,2,1,3339,2845,8
3516,einsum_default_230,call_function,einsum.default,backward,25,2,2,1,3342,2839,5
3538,einsum_default_232,call_function,einsum.default,backward,25,2,2,1,3357,2839,5
3539,add_157,call_function,add.Tensor,unknown,,2,2,1,3362,2838,10
3548,mul_251,call_function,mul.Tensor,backward,25,2,2,1,2834,2836,8
3547,mul_250,call_function,mul.Tensor,backward,25,2,2,1,3366,2830,8
3551,mul_252,call_function,mul.Tensor,backward,25,2,2,1,3371,2828,8
3554,mul_253,call_function,mul.Tensor,backward,25,2,2,1,3374,2826,8
3555,sub_8,call_function,sub.Tensor,backward,25,2,2,1,3375,2825,10
3556,mul_254,call_function,mul.Tensor,backward,25,2,2,1,3376,2824,8
3561,add_158,call_function,add.Tensor,unknown,,2,2,1,3378,2822,10
3567,einsum_default_234,call_function,einsum.default,backward,25,2,2,1,3381,2816,5
3586,mul_256,call_function,mul.Tensor,backward,25,2,2,1,3395,2782,8
3591,mul_257,call_function,mul.Tensor,backward,25,2,2,1,3395,2781,8
3604,einsum_default_236,call_function,einsum.default,backward,25,2,2,1,3393,2772,5
3611,einsum_default_238,call_function,einsum.default,backward,25,2,2,1,3402,2772,5
3612,add_159,call_function,add.Tensor,unknown,,2,2,1,3409,2771,10
3619,einsum_default_240,call_function,einsum.default,backward,25,2,2,1,3402,2771,5
3620,add_160,call_function,add.Tensor,unknown,,2,2,1,3425,2770,10
3629,mul_259,call_function,mul.Tensor,backward,25,2,2,1,2767,2768,8
3628,mul_258,call_function,mul.Tensor,backward,25,2,2,1,3429,2762,8
3632,mul_260,call_function,mul.Tensor,backward,25,2,2,1,3434,2760,8
3635,mul_261,call_function,mul.Tensor,backward,25,2,2,1,3437,2758,8
3636,sub_9,call_function,sub.Tensor,backward,25,2,2,1,3438,2757,10
3637,mul_262,call_function,mul.Tensor,backward,25,2,2,1,3439,2756,8
3642,add_161,call_function,add.Tensor,unknown,,2,2,1,3441,2754,10
3648,einsum_default_242,call_function,einsum.default,backward,24,2,2,1,3444,2748,5
3654,mul_265,call_function,mul.Tensor,backward,24,2,2,1,3446,2739,8
3673,mul_268,call_function,mul.Tensor,backward,24,2,2,1,2745,2738,8
3671,mul_267,call_function,mul.Tensor,backward,24,2,2,1,3456,2737,8
3675,mul_269,call_function,mul.Tensor,backward,24,2,2,1,3460,2736,8
3653,mul_264,call_function,mul.Tensor,backward,24,2,2,1,3446,2735,8
3658,einsum_default_244,call_function,einsum.default,backward,24,2,2,1,3449,2729,5
3680,einsum_default_246,call_function,einsum.default,backward,24,2,2,1,3464,2729,5
3681,add_164,call_function,add.Tensor,unknown,,2,2,1,3469,2728,10
3690,mul_271,call_function,mul.Tensor,backward,24,2,2,1,2724,2726,8
3689,mul_270,call_function,mul.Tensor,backward,24,2,2,1,3473,2720,8
3693,mul_272,call_function,mul.Tensor,backward,24,2,2,1,3478,2718,8
3696,mul_273,call_function,mul.Tensor,backward,24,2,2,1,3481,2716,8
3697,sub_11,call_function,sub.Tensor,backward,24,2,2,1,3482,2715,10
3698,mul_274,call_function,mul.Tensor,backward,24,2,2,1,3483,2714,8
3703,add_165,call_function,add.Tensor,unknown,,2,2,1,3485,2712,10
3709,einsum_default_248,call_function,einsum.default,backward,24,2,2,1,3488,2706,5
3728,mul_276,call_function,mul.Tensor,backward,24,2,2,1,3502,2672,8
3733,mul_277,call_function,mul.Tensor,backward,24,2,2,1,3502,2671,8
3746,einsum_default_250,call_function,einsum.default,backward,24,2,2,1,3500,2662,5
3753,einsum_default_252,call_function,einsum.default,backward,24,2,2,1,3509,2662,5
3754,add_166,call_function,add.Tensor,unknown,,2,2,1,3516,2661,10
3761,einsum_default_254,call_function,einsum.default,backward,24,2,2,1,3509,2661,5
3762,add_167,call_function,add.Tensor,unknown,,2,2,1,3532,2660,10
3771,mul_279,call_function,mul.Tensor,backward,24,2,2,1,2657,2658,8
3770,mul_278,call_function,mul.Tensor,backward,24,2,2,1,3536,2652,8
3774,mul_280,call_function,mul.Tensor,backward,24,2,2,1,3541,2650,8
3777,mul_281,call_function,mul.Tensor,backward,24,2,2,1,3544,2648,8
3778,sub_12,call_function,sub.Tensor,backward,24,2,2,1,3545,2647,10
3779,mul_282,call_function,mul.Tensor,backward,24,2,2,1,3546,2646,8
3784,add_168,call_function,add.Tensor,unknown,,2,2,1,3548,2644,10
3790,einsum_default_256,call_function,einsum.default,backward,23,2,2,1,3551,2638,5
3796,mul_285,call_function,mul.Tensor,backward,23,2,2,1,3553,2629,8
3815,mul_288,call_function,mul.Tensor,backward,23,2,2,1,2635,2628,8
3813,mul_287,call_function,mul.Tensor,backward,23,2,2,1,3563,2627,8
3817,mul_289,call_function,mul.Tensor,backward,23,2,2,1,3567,2626,8
3795,mul_284,call_function,mul.Tensor,backward,23,2,2,1,3553,2625,8
3800,einsum_default_258,call_function,einsum.default,backward,23,2,2,1,3556,2619,5
3822,einsum_default_260,call_function,einsum.default,backward,23,2,2,1,3571,2619,5
3823,add_171,call_function,add.Tensor,unknown,,2,2,1,3576,2618,10
3832,mul_291,call_function,mul.Tensor,backward,23,2,2,1,2614,2616,8
3831,mul_290,call_function,mul.Tensor,backward,23,2,2,1,3580,2610,8
3835,mul_292,call_function,mul.Tensor,backward,23,2,2,1,3585,2608,8
3838,mul_293,call_function,mul.Tensor,backward,23,2,2,1,3588,2606,8
3839,sub_14,call_function,sub.Tensor,backward,23,2,2,1,3589,2605,10
3840,mul_294,call_function,mul.Tensor,backward,23,2,2,1,3590,2604,8
3845,add_172,call_function,add.Tensor,unknown,,2,2,1,3592,2602,10
3851,einsum_default_262,call_function,einsum.default,backward,23,2,2,1,3595,2596,5
3870,mul_296,call_function,mul.Tensor,backward,23,2,2,1,3609,2562,8
